year,seed_code,la_code,la_name,school_name,school_type,measure_category,measure,value,chart_label
2014,5208939,300,Moray,Speyside High School,Secondary,trend,Pupil Numbers,468,
2014,5208939,300,Moray,Speyside High School,Secondary,trend,Pupil Teacher Ratio,11.1,
2014,5208939,300,Moray,Speyside High School,Secondary,trend,Teacher Numbers (FTE),42,
2014,5210038,300,Moray,Elgin High School,Secondary,trend,Average Class,0,
2014,5210038,300,Moray,Elgin High School,Secondary,trend,Pupil Numbers,581,
2014,5210038,300,Moray,Elgin High School,Secondary,trend,Pupil Teacher Ratio,10.8,
2014,5210038,300,Moray,Elgin High School,Secondary,trend,Teacher Numbers (FTE),54,
2014,5213231,110,Aberdeenshire,Banff Academy,Secondary,trend,Average Class,0,
2014,5213231,110,Aberdeenshire,Banff Academy,Secondary,trend,Pupil Numbers,872,
2014,5213231,110,Aberdeenshire,Banff Academy,Secondary,trend,Pupil Teacher Ratio,11.8,
2014,5213231,110,Aberdeenshire,Banff Academy,Secondary,trend,Teacher Numbers (FTE),74,
2014,5219736,110,Aberdeenshire,Fraserburgh Academy,Secondary,trend,Average Class,0,
2014,5219736,110,Aberdeenshire,Fraserburgh Academy,Secondary,trend,Pupil Numbers,"1,114",
2014,5219736,110,Aberdeenshire,Fraserburgh Academy,Secondary,trend,Pupil Teacher Ratio,11.5,
2014,5219736,110,Aberdeenshire,Fraserburgh Academy,Secondary,trend,Teacher Numbers (FTE),97.1,
2014,5220734,110,Aberdeenshire,Peterhead Academy,Secondary,trend,Average Class,0,
2014,5220734,110,Aberdeenshire,Peterhead Academy,Secondary,trend,Pupil Numbers,"1,144",
2014,5220734,110,Aberdeenshire,Peterhead Academy,Secondary,trend,Pupil Teacher Ratio,12.5,
2014,5220734,110,Aberdeenshire,Peterhead Academy,Secondary,trend,Teacher Numbers (FTE),91.6,
2014,5221234,110,Aberdeenshire,Turriff Academy,Secondary,trend,Average Class,0,
2014,5221234,110,Aberdeenshire,Turriff Academy,Secondary,trend,Pupil Numbers,661,
2014,5221234,110,Aberdeenshire,Turriff Academy,Secondary,trend,Pupil Teacher Ratio,11.7,
2014,5221234,110,Aberdeenshire,Turriff Academy,Secondary,trend,Teacher Numbers (FTE),56.3,
2014,5222133,110,Aberdeenshire,Mintlaw Academy,Secondary,trend,Average Class,0,
2014,5222133,110,Aberdeenshire,Mintlaw Academy,Secondary,trend,Pupil Numbers,738,
2014,5222133,110,Aberdeenshire,Mintlaw Academy,Secondary,trend,Pupil Teacher Ratio,11.4,
2014,5222133,110,Aberdeenshire,Mintlaw Academy,Secondary,trend,Teacher Numbers (FTE),64.8,
2014,5230934,110,Aberdeenshire,Alford Academy,Secondary,trend,Average Class,0,
2014,5230934,110,Aberdeenshire,Alford Academy,Secondary,trend,Pupil Numbers,591,
2014,5230934,110,Aberdeenshire,Alford Academy,Secondary,trend,Pupil Teacher Ratio,10.8,
2014,5230934,110,Aberdeenshire,Alford Academy,Secondary,trend,Teacher Numbers (FTE),54.6,
2014,5231132,110,Aberdeenshire,Ellon Academy,Secondary,trend,Average Class,0,
2014,5231132,110,Aberdeenshire,Ellon Academy,Secondary,trend,Pupil Numbers,"1,034",
2014,5231132,110,Aberdeenshire,Ellon Academy,Secondary,trend,Pupil Teacher Ratio,12,
2014,5231132,110,Aberdeenshire,Ellon Academy,Secondary,trend,Teacher Numbers (FTE),86.4,
2014,5231434,110,Aberdeenshire,The Gordon Schools,Secondary,trend,Average Class,0,
2014,5231434,110,Aberdeenshire,The Gordon Schools,Secondary,trend,Pupil Numbers,738,
2014,5231434,110,Aberdeenshire,The Gordon Schools,Secondary,trend,Pupil Teacher Ratio,11.7,
2014,5231434,110,Aberdeenshire,The Gordon Schools,Secondary,trend,Teacher Numbers (FTE),63.2,
2014,5231639,110,Aberdeenshire,Inverurie Academy,Secondary,trend,Average Class,0,
2014,5231639,110,Aberdeenshire,Inverurie Academy,Secondary,trend,Pupil Numbers,895,
2014,5231639,110,Aberdeenshire,Inverurie Academy,Secondary,trend,Pupil Teacher Ratio,12.6,
2014,5231639,110,Aberdeenshire,Inverurie Academy,Secondary,trend,Teacher Numbers (FTE),71.2,
2014,5232333,110,Aberdeenshire,Meldrum Academy,Secondary,trend,Average Class,0,
2014,5232333,110,Aberdeenshire,Meldrum Academy,Secondary,trend,Pupil Numbers,960,
2014,5232333,110,Aberdeenshire,Meldrum Academy,Secondary,trend,Pupil Teacher Ratio,12.4,
2014,5232333,110,Aberdeenshire,Meldrum Academy,Secondary,trend,Teacher Numbers (FTE),77.6,
2014,5232937,110,Aberdeenshire,Westhill Academy,Secondary,trend,Average Class,0,
2014,5232937,110,Aberdeenshire,Westhill Academy,Secondary,trend,Pupil Numbers,855,
2014,5232937,110,Aberdeenshire,Westhill Academy,Secondary,trend,Pupil Teacher Ratio,11.4,
2014,5232937,110,Aberdeenshire,Westhill Academy,Secondary,trend,Teacher Numbers (FTE),74.9,
2014,5233038,110,Aberdeenshire,Kemnay Academy,Secondary,trend,Average Class,0,
2014,5233038,110,Aberdeenshire,Kemnay Academy,Secondary,trend,Pupil Numbers,734,
2014,5233038,110,Aberdeenshire,Kemnay Academy,Secondary,trend,Pupil Teacher Ratio,11.4,
2014,5233038,110,Aberdeenshire,Kemnay Academy,Secondary,trend,Teacher Numbers (FTE),64.5,
2014,5234034,100,Aberdeen City,Bucksburn Academy,Secondary,trend,Average Class,0,
2014,5234034,100,Aberdeen City,Bucksburn Academy,Secondary,trend,Pupil Numbers,647,
2014,5234034,100,Aberdeen City,Bucksburn Academy,Secondary,trend,Pupil Teacher Ratio,10,
2014,5234034,100,Aberdeen City,Bucksburn Academy,Secondary,trend,Teacher Numbers (FTE),64.9,
2014,5235634,100,Aberdeen City,Bridge Of Don Academy,Secondary,trend,Average Class,0,
2014,5235634,100,Aberdeen City,Bridge Of Don Academy,Secondary,trend,Pupil Numbers,557,
2014,5235634,100,Aberdeen City,Bridge Of Don Academy,Secondary,trend,Pupil Teacher Ratio,11.2,
2014,5235634,100,Aberdeen City,Bridge Of Don Academy,Secondary,trend,Teacher Numbers (FTE),49.7,
2014,5235839,100,Aberdeen City,Cults Academy,Secondary,trend,Average Class,0,
2014,5235839,100,Aberdeen City,Cults Academy,Secondary,trend,Pupil Numbers,"1,055",
2014,5235839,100,Aberdeen City,Cults Academy,Secondary,trend,Pupil Teacher Ratio,14.6,
2014,5235839,100,Aberdeen City,Cults Academy,Secondary,trend,Teacher Numbers (FTE),72.3,
2014,5243238,100,Aberdeen City,Harlaw Academy,Secondary,trend,Average Class,0,
2014,5243238,100,Aberdeen City,Harlaw Academy,Secondary,trend,Pupil Numbers,928,
2014,5243238,100,Aberdeen City,Harlaw Academy,Secondary,trend,Pupil Teacher Ratio,12.6,
2014,5243238,100,Aberdeen City,Harlaw Academy,Secondary,trend,Teacher Numbers (FTE),73.5,
2014,5243335,100,Aberdeen City,Dyce Academy,Secondary,trend,Average Class,0,
2014,5243335,100,Aberdeen City,Dyce Academy,Secondary,trend,Pupil Numbers,505,
2014,5243335,100,Aberdeen City,Dyce Academy,Secondary,trend,Pupil Teacher Ratio,10.7,
2014,5243335,100,Aberdeen City,Dyce Academy,Secondary,trend,Teacher Numbers (FTE),47.2,
2014,5243432,100,Aberdeen City,Hazlehead Academy,Secondary,trend,Average Class,0,
2014,5243432,100,Aberdeen City,Hazlehead Academy,Secondary,trend,Pupil Numbers,841,
2014,5243432,100,Aberdeen City,Hazlehead Academy,Secondary,trend,Pupil Teacher Ratio,11.8,
2014,5243432,100,Aberdeen City,Hazlehead Academy,Secondary,trend,Teacher Numbers (FTE),71,
2014,5244234,100,Aberdeen City,Northfield Academy,Secondary,trend,Average Class,0,
2014,5244234,100,Aberdeen City,Northfield Academy,Secondary,trend,Pupil Numbers,564,
2014,5244234,100,Aberdeen City,Northfield Academy,Secondary,trend,Pupil Teacher Ratio,10.1,
2014,5244234,100,Aberdeen City,Northfield Academy,Secondary,trend,Teacher Numbers (FTE),55.6,
2014,5244439,100,Aberdeen City,Aberdeen Grammar School,Secondary,trend,Average Class,0,
2014,5244439,100,Aberdeen City,Aberdeen Grammar School,Secondary,trend,Pupil Numbers,"1,094",
2014,5244439,100,Aberdeen City,Aberdeen Grammar School,Secondary,trend,Pupil Teacher Ratio,14.4,
2014,5244439,100,Aberdeen City,Aberdeen Grammar School,Secondary,trend,Teacher Numbers (FTE),75.8,
2014,5246237,100,Aberdeen City,Oldmachar Academy,Secondary,trend,Average Class,0,
2014,5246237,100,Aberdeen City,Oldmachar Academy,Secondary,trend,Pupil Numbers,787,
2014,5246237,100,Aberdeen City,Oldmachar Academy,Secondary,trend,Pupil Teacher Ratio,12.9,
2014,5246237,100,Aberdeen City,Oldmachar Academy,Secondary,trend,Teacher Numbers (FTE),60.8,
2014,5246431,100,Aberdeen City,St Machar Academy,Secondary,trend,Average Class,0,
2014,5246431,100,Aberdeen City,St Machar Academy,Secondary,trend,Pupil Numbers,821,
2014,5246431,100,Aberdeen City,St Machar Academy,Secondary,trend,Pupil Teacher Ratio,11.3,
2014,5246431,100,Aberdeen City,St Machar Academy,Secondary,trend,Teacher Numbers (FTE),72.7,
2014,5251834,110,Aberdeenshire,Banchory Academy,Secondary,trend,Average Class,0,
2014,5251834,110,Aberdeenshire,Banchory Academy,Secondary,trend,Pupil Numbers,787,
2014,5251834,110,Aberdeenshire,Banchory Academy,Secondary,trend,Pupil Teacher Ratio,12,
2014,5251834,110,Aberdeenshire,Banchory Academy,Secondary,trend,Teacher Numbers (FTE),65.5,
2014,5251931,110,Aberdeenshire,Mackie Academy,Secondary,trend,Average Class,0,
2014,5251931,110,Aberdeenshire,Mackie Academy,Secondary,trend,Pupil Numbers,"1,074",
2014,5251931,110,Aberdeenshire,Mackie Academy,Secondary,trend,Pupil Teacher Ratio,12.5,
2014,5251931,110,Aberdeenshire,Mackie Academy,Secondary,trend,Teacher Numbers (FTE),86,
2014,5252032,110,Aberdeenshire,Mearns Academy,Secondary,trend,Average Class,0,
2014,5252032,110,Aberdeenshire,Mearns Academy,Secondary,trend,Pupil Numbers,642,
2014,5252032,110,Aberdeenshire,Mearns Academy,Secondary,trend,Pupil Teacher Ratio,11.8,
2014,5252032,110,Aberdeenshire,Mearns Academy,Secondary,trend,Teacher Numbers (FTE),54.3,
2014,5257530,110,Aberdeenshire,Aboyne Academy,Secondary,trend,Average Class,0,
2014,5257530,110,Aberdeenshire,Aboyne Academy,Secondary,trend,Pupil Numbers,666,
2014,5257530,110,Aberdeenshire,Aboyne Academy,Secondary,trend,Pupil Teacher Ratio,11.9,
2014,5257530,110,Aberdeenshire,Aboyne Academy,Secondary,trend,Teacher Numbers (FTE),55.9,
2014,5258030,110,Aberdeenshire,Portlethen Academy,Secondary,trend,Average Class,0,
2014,5258030,110,Aberdeenshire,Portlethen Academy,Secondary,trend,Pupil Numbers,776,
2014,5258030,110,Aberdeenshire,Portlethen Academy,Secondary,trend,Pupil Teacher Ratio,11.5,
2014,5258030,110,Aberdeenshire,Portlethen Academy,Secondary,trend,Teacher Numbers (FTE),67.4,
2014,5307031,120,Angus,Arbroath Academy,Secondary,trend,Average Class,0,
2014,5307031,120,Angus,Arbroath Academy,Secondary,trend,Pupil Numbers,668,
2014,5307031,120,Angus,Arbroath Academy,Secondary,trend,Pupil Teacher Ratio,11.5,
2014,5307031,120,Angus,Arbroath Academy,Secondary,trend,Teacher Numbers (FTE),58,
2014,5307139,120,Angus,Arbroath High School,Secondary,trend,Average Class,0,
2014,5307139,120,Angus,Arbroath High School,Secondary,trend,Pupil Numbers,923,
2014,5307139,120,Angus,Arbroath High School,Secondary,trend,Pupil Teacher Ratio,12.1,
2014,5307139,120,Angus,Arbroath High School,Secondary,trend,Teacher Numbers (FTE),76.4,
2014,5307236,120,Angus,Brechin High School,Secondary,trend,Average Class,0,
2014,5307236,120,Angus,Brechin High School,Secondary,trend,Pupil Numbers,503,
2014,5307236,120,Angus,Brechin High School,Secondary,trend,Pupil Teacher Ratio,9.8,
2014,5307236,120,Angus,Brechin High School,Secondary,trend,Teacher Numbers (FTE),51.4,
2014,5307430,120,Angus,Carnoustie High School,Secondary,trend,Average Class,0,
2014,5307430,120,Angus,Carnoustie High School,Secondary,trend,Pupil Numbers,781,
2014,5307430,120,Angus,Carnoustie High School,Secondary,trend,Pupil Teacher Ratio,11.5,
2014,5307430,120,Angus,Carnoustie High School,Secondary,trend,Teacher Numbers (FTE),68.2,
2014,5307538,120,Angus,Forfar Academy,Secondary,trend,Average Class,0,
2014,5307538,120,Angus,Forfar Academy,Secondary,trend,Pupil Numbers,"1,037",
2014,5307538,120,Angus,Forfar Academy,Secondary,trend,Pupil Teacher Ratio,12.1,
2014,5307538,120,Angus,Forfar Academy,Secondary,trend,Teacher Numbers (FTE),85.6,
2014,5307732,120,Angus,Webster's High School,Secondary,trend,Average Class,0,
2014,5307732,120,Angus,Webster's High School,Secondary,trend,Pupil Numbers,744,
2014,5307732,120,Angus,Webster's High School,Secondary,trend,Pupil Teacher Ratio,12,
2014,5307732,120,Angus,Webster's High School,Secondary,trend,Teacher Numbers (FTE),61.9,
2014,5308038,120,Angus,Montrose Academy,Secondary,trend,Average Class,0,
2014,5308038,120,Angus,Montrose Academy,Secondary,trend,Pupil Numbers,828,
2014,5308038,120,Angus,Montrose Academy,Secondary,trend,Pupil Teacher Ratio,11.7,
2014,5308038,120,Angus,Montrose Academy,Secondary,trend,Teacher Numbers (FTE),70.7,
2014,5329132,180,Dundee City,Craigie High School,Secondary,trend,Average Class,0,
2014,5329132,180,Dundee City,Craigie High School,Secondary,trend,Pupil Numbers,632,
2014,5329132,180,Dundee City,Craigie High School,Secondary,trend,Pupil Teacher Ratio,8.9,
2014,5329132,180,Dundee City,Craigie High School,Secondary,trend,Teacher Numbers (FTE),70.7,
2014,5329434,180,Dundee City,Grove Academy,Secondary,trend,Average Class,0,
2014,5329434,180,Dundee City,Grove Academy,Secondary,trend,Pupil Numbers,"1,243",
2014,5329434,180,Dundee City,Grove Academy,Secondary,trend,Pupil Teacher Ratio,13.9,
2014,5329434,180,Dundee City,Grove Academy,Secondary,trend,Teacher Numbers (FTE),89.7,
2014,5329531,180,Dundee City,Harris Academy,Secondary,trend,Average Class,0,
2014,5329531,180,Dundee City,Harris Academy,Secondary,trend,Pupil Numbers,940,
2014,5329531,180,Dundee City,Harris Academy,Secondary,trend,Pupil Teacher Ratio,11.6,
2014,5329531,180,Dundee City,Harris Academy,Secondary,trend,Teacher Numbers (FTE),80.7,
2014,5330033,180,Dundee City,St Paul's RC Academy,Secondary,trend,Average Class,0,
2014,5330033,180,Dundee City,St Paul's RC Academy,Secondary,trend,Pupil Numbers,794,
2014,5330033,180,Dundee City,St Paul's RC Academy,Secondary,trend,Pupil Teacher Ratio,10.7,
2014,5330033,180,Dundee City,St Paul's RC Academy,Secondary,trend,Teacher Numbers (FTE),74.5,
2014,5330432,180,Dundee City,Morgan Academy,Secondary,trend,Average Class,0,
2014,5330432,180,Dundee City,Morgan Academy,Secondary,trend,Pupil Numbers,947,
2014,5330432,180,Dundee City,Morgan Academy,Secondary,trend,Pupil Teacher Ratio,11.2,
2014,5330432,180,Dundee City,Morgan Academy,Secondary,trend,Teacher Numbers (FTE),84.8,
2014,5330831,180,Dundee City,St John's RC High School,Secondary,trend,Average Class,0,
2014,5330831,180,Dundee City,St John's RC High School,Secondary,trend,Pupil Numbers,945,
2014,5330831,180,Dundee City,St John's RC High School,Secondary,trend,Pupil Teacher Ratio,11.8,
2014,5330831,180,Dundee City,St John's RC High School,Secondary,trend,Teacher Numbers (FTE),80.2,
2014,5331137,180,Dundee City,Baldragon Academy,Secondary,trend,Average Class,0,
2014,5331137,180,Dundee City,Baldragon Academy,Secondary,trend,Pupil Numbers,717,
2014,5331137,180,Dundee City,Baldragon Academy,Secondary,trend,Pupil Teacher Ratio,10.9,
2014,5331137,180,Dundee City,Baldragon Academy,Secondary,trend,Teacher Numbers (FTE),65.8,
2014,5339537,120,Angus,Monifieth High School,Secondary,trend,Average Class,0,
2014,5339537,120,Angus,Monifieth High School,Secondary,trend,Pupil Numbers,982,
2014,5339537,120,Angus,Monifieth High School,Secondary,trend,Pupil Teacher Ratio,11.8,
2014,5339537,120,Angus,Monifieth High School,Secondary,trend,Teacher Numbers (FTE),83.2,
2014,5339731,180,Dundee City,Braeview Academy,Secondary,trend,Average Class,0,
2014,5339731,180,Dundee City,Braeview Academy,Secondary,trend,Pupil Numbers,543,
2014,5339731,180,Dundee City,Braeview Academy,Secondary,trend,Pupil Teacher Ratio,8.8,
2014,5339731,180,Dundee City,Braeview Academy,Secondary,trend,Teacher Numbers (FTE),61.6,
2014,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,trend,Average Class,0,
2014,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,trend,Pupil Numbers,476,
2014,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,trend,Pupil Teacher Ratio,10.8,
2014,5349834,340,Perth & Kinross,Breadalbane Academy,Secondary,trend,Teacher Numbers (FTE),43.9,
2014,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,trend,Average Class,0,
2014,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,trend,Pupil Numbers,443,
2014,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,trend,Pupil Teacher Ratio,9.9,
2014,5350034,340,Perth & Kinross,The Community School of Auchterarder,Secondary,trend,Teacher Numbers (FTE),44.7,
2014,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,trend,Average Class,0,
2014,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,trend,Pupil Numbers,836,
2014,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,trend,Pupil Teacher Ratio,12,
2014,5350131,340,Perth & Kinross,Blairgowrie High School,Secondary,trend,Teacher Numbers (FTE),69.6,
2014,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,trend,Average Class,0,
2014,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,trend,Pupil Numbers,596,
2014,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,trend,Pupil Teacher Ratio,11.3,
2014,5350239,340,Perth & Kinross,St John's RC Academy,Secondary,trend,Teacher Numbers (FTE),52.7,
2014,5350336,340,Perth & Kinross,Crieff High School,Secondary,trend,Average Class,0,
2014,5350336,340,Perth & Kinross,Crieff High School,Secondary,trend,Pupil Numbers,602,
2014,5350336,340,Perth & Kinross,Crieff High School,Secondary,trend,Pupil Teacher Ratio,11.4,
2014,5350336,340,Perth & Kinross,Crieff High School,Secondary,trend,Teacher Numbers (FTE),52.7,
2014,5350530,340,Perth & Kinross,Kinross High School,Secondary,trend,Average Class,0,
2014,5350530,340,Perth & Kinross,Kinross High School,Secondary,trend,Pupil Numbers,989,
2014,5350530,340,Perth & Kinross,Kinross High School,Secondary,trend,Pupil Teacher Ratio,13.7,
2014,5350530,340,Perth & Kinross,Kinross High School,Secondary,trend,Teacher Numbers (FTE),72.4,
